tanggal,judul,judul_link,konten_full
"OCTOBER 9, 2023","Pembukaan Pelatihan Fungsional Asisten Statistisi Angkatan I dan Statistisi Ahli Angkatan II Tahun 2023","https://berita2600.wordpress.com/2023/10/09/pembukaan-pelatihan-fungsional-asisten-statistisi-angkatan-i-dan-statistisi-ahli-angkatan-ii-tahun-2023/","NOVEMBER 14, 2023\nSosialisasi Beasiswa Pusbindiklatren Bappenas Tahun 2024\n\nKesempatan pengembangan kompetensi SDM bagi pegawai BPS semakin banyak alternatif. Salah satunya melalui beasiswa yang ditawarkan oleh Pusat Pembinaan, Pendidikan dan Pelatihan Perencana (Pusbindiklatren) Kementerian PPN/Bappenas untuk tahun 2024.\n\nPusdiklat BPS menjembatani hal ini dengan melakukan sosialisasi terhadap pegawai BPS di seluruh Indonesia melalui zoom webinar pada hari ini, Selasa (14/10). Dalam arahannya, Kepala Bagian Umum Pusdiklat BPS, Watekhi mengatakan “Peluang meningkatkan kompetensi ini terbuka bagi seluruh ASN BPS, silakan dimanfaatkan tentunya sesuai dengan kebutuhan organisasi pada saat ini.”\n\nSosialisasi ini dihadiri oleh narasumber Pandu Pradhana selaku Ketua Pokja Pendidikan dan Pelatihan Pusbindiklatren Bappenas. “Program beasiswa yang ditawarkan pada tahun 2024 tahap 1 meliputi program beasiswa S2 Reguler Plus, S2 Linkage yang mencakup program Split-Site Master Program (SSMP) kerja sama dengan Australia Awards in Indonesia. Selain itu, Pusbindiklatren Bappenas juga menawarkan beasiswa program S2 Reguler Luar Negeri kerja sama dengan Lee Kuan Yew, National University of Singapore (LKY NUS) dan Nanyang Centre for Public Administration, Nanyang Technological University (NCPA NTU),” ujar Pandu.\n\n#PusdiklatBPS"
"OCTOBER 9, 2023","Pembukaan Pelatihan Pranata Komputer Kategori Keahlian Angkatan IX Tahun 2023 (Kementerian Pertahanan)","https://berita2600.wordpress.com/2023/10/09/pembukaan-pelatihan-pranata-komputer-kategori-keahlian-angkatan-ix-tahun-2023-kementerian-pertahanan/","NOVEMBER 14, 2023\nPembukaan Pelatihan Calon Instruktur Nasional (Innas) Passenger Exit Survey (PES) 2024\n\nPusdiklat BPS berkolaborasi dengan Direktorat Statistik Keuangan, Teknologi Informasi, dan Pariwisata menyelenggarakan Pelatihan Calon Innas PES 2024. Pelatihan calon Innas PES 2024 diawali dengan pembelajaran mandiri pada Senin (13/11) dan pembelajaran jarak jauh (PJJ) pada 14-15 November 2023. Kegiatan pembelajaran dilakukan melalui LMS BPS yaitu E-WARKOP (E-learning Warung Komptensi Pegawai). Peserta pelatihan berjumlah 21 orang calon Innas dan 19 orang peserta Sit-in PES 2024.\n\nDalam penyampaian laporan penyelenggaraan pelatihan, ketua tim pelatihan subject matter Pusdiklat BPS, Sugiharto mengatakan bahwa Pembelajaran Jarak Jauh (PJJ) pada pelatihan Innas PES 2024 menerapkan pola synchronous (pembelajaran tatap muka pada ruang virtual) dan asynchronous (pembelajaran tidak tatap muka berbentuk penugasan). Selain itu, akan diterapkan suasana fun learning pada pelatihan ini yang bertujuan untuk refreshing bagi peserta dan fasilitator agar tetap fokus serta membangun pengalaman belajar yang menyenangkan.\n\nPengumpulan data pariwisata menjadi hal yang cukup penting bagi Indonesia karena pariwisata merupakan salah satu sektor yang memberikan kontribusi kepada perekonomian nasional. Hal ini disampaikan oleh Direktur Statistik Keuangan, Teknologi Informasi, dan Pariwisata, Harmawanti Marhaeni pada pembukaan pelatihan calon Innas PES 2024 hari ini (14/11) secara daring. Beliau mengatakan bahwa kualitas data bergantung pada petugas dan petugas bergantung pada Innas. Diharapkan walaupun pelaksanaan pelatihan ini secara daring namun semua calon innas dapat mengikuti pelatihan dengan baik, bersungguh-sungguh, dan serius sehingga diperoleh data pariwisata yang berkualitas.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CznvcWRxzum/?igshid=MTc4MmM1YmI2Ng==\nhttps://www.facebook.com/100063672908214/posts/pfbid02QXqL7sqyW5LFvJ2eWGVHWNHHoq3hSiSibZ9Gyoz7p3ebVNo4f34EiivVpopvZQK6l/?mibextid=Nif5oz"
"OCTOBER 4, 2023","Sharing Knowledge Tugas Belajar","https://berita2600.wordpress.com/2023/10/04/sharing-knowledge-tugas-belajar/","NOVEMBER 14, 2023\nPembukaan Pelatihan Calon Instruktur Nasional (Innas) Passenger Exit Survey (PES) 2024\n\nPusdiklat BPS berkolaborasi dengan Direktorat Statistik Keuangan, Teknologi Informasi, dan Pariwisata menyelenggarakan Pelatihan Calon Innas PES 2024. Pelatihan calon Innas PES 2024 diawali dengan pembelajaran mandiri pada Senin (13/11) dan pembelajaran jarak jauh (PJJ) pada 14-15 November 2023. Kegiatan pembelajaran dilakukan melalui LMS BPS yaitu E-WARKOP (E-learning Warung Komptensi Pegawai). Peserta pelatihan berjumlah 21 orang calon Innas dan 19 orang peserta Sit-in PES 2024.\n\nDalam penyampaian laporan penyelenggaraan pelatihan, ketua tim pelatihan subject matter Pusdiklat BPS, Sugiharto mengatakan bahwa Pembelajaran Jarak Jauh (PJJ) pada pelatihan Innas PES 2024 menerapkan pola synchronous (pembelajaran tatap muka pada ruang virtual) dan asynchronous (pembelajaran tidak tatap muka berbentuk penugasan). Selain itu, akan diterapkan suasana fun learning pada pelatihan ini yang bertujuan untuk refreshing bagi peserta dan fasilitator agar tetap fokus serta membangun pengalaman belajar yang menyenangkan.\n\nPengumpulan data pariwisata menjadi hal yang cukup penting bagi Indonesia karena pariwisata merupakan salah satu sektor yang memberikan kontribusi kepada perekonomian nasional. Hal ini disampaikan oleh Direktur Statistik Keuangan, Teknologi Informasi, dan Pariwisata, Harmawanti Marhaeni pada pembukaan pelatihan calon Innas PES 2024 hari ini (14/11) secara daring. Beliau mengatakan bahwa kualitas data bergantung pada petugas dan petugas bergantung pada Innas. Diharapkan walaupun pelaksanaan pelatihan ini secara daring namun semua calon innas dapat mengikuti pelatihan dengan baik, bersungguh-sungguh, dan serius sehingga diperoleh data pariwisata yang berkualitas.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CznvcWRxzum/?igshid=MTc4MmM1YmI2Ng==\nhttps://www.facebook.com/100063672908214/posts/pfbid02QXqL7sqyW5LFvJ2eWGVHWNHHoq3hSiSibZ9Gyoz7p3ebVNo4f34EiivVpopvZQK6l/?mibextid=Nif5oz"
"OCTOBER 2, 2023","Pembukaan Pelatihan Pranata Komputer Kategori Keterampilan Angkatan III Tahun 2023 (BPSDMD Jawa Tengah)","https://berita2600.wordpress.com/2023/10/02/pembukaan-pelatihan-pranata-komputer-kategori-keterampilan-angkatan-iii-tahun-2023-bpsdmd-jawa-tengah/","NOVEMBER 14, 2023\nPenutupan Pelatihan Prakom Keahlian Angkatan VIII Tahun 2023 Bekerja Sama dengan BPSDM Kementerian PUPR\n\nPelatihan Fungsional Pranata Komputer Kategori Keahlian Angkatan VIII Tahun 2023 ini sudah berlangsung sejak tanggal 25 September 2023 dan berakhir pada acara penutupan pada Jumat (10/11) di Gedung Pandu Balai Pengembangan Kompetensi PUPR Wilayah V Yogyakarta. Penutupan dilakukan secara hybrid dimana peserta dan beberapa pejabat seperti Kepala Biro Kepegawaian, Organisasi, dan Tatalaksana sampai dengan Para Pejabat Administrator dan Pengawas di Kementerian PUPR hadir secara luring. Pusdiklat BPS diwakili oleh Dr Watekhi yang juga hadir secara luring, sedangkan Kepala Pusat Pengembangan Kompetensi Manajemen, Ir. Moeh. Adam, M.M. menutup acara ini secara daring dari Jakarta.\n\n“Transformasi digital di sektor pemerintahan berperan penting dalam mendukung Sistem Pemerintah Berbasis Elektronik. Dalam pelaksanaannya, menuntut sumber daya manusia dengan keahlian digital yang tinggi, terutama sumber daya manusia aparatur yaitu para Pejabat Fungsional Pranata Komputer. Kita ketahui bersama kemajuan teknologi informasi tentunya dapat menjadi jawaban terhadap berbagai permasalahan yang dihadapi pemerintah,” ujar Moeh. Adam dalam sambutan penutupannya.\n\nDiharapkan dengan selesainya pelatihan ini, peserta mampu mengenali dirinya sebagai pejabat fungsional dan mampu menerapkan tugas, peran, dan fungsi kejafungan dalam upaya mendukung kinerja unit organisasi dan dapat mengaplikasikan ilmu yang didapat sehingga bermanfaat bagi unit kerja dalam memenuhi sasaran strategis dan juga bagi individu sebagai pejabat fungsional.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CznXcU9RSwS/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02gL78R2RzgXr4x7FXLNmPDtJCNv3JWoVLURb8sXmRGNwYWbNd47qBUH959U4JVnqXl&id=100063672908214&mibextid=Nif5oz"
"OCTOBER 2, 2023","Pembukaan Pelatihan Pranata Komputer Kategori Keahlian Angkatan VIII Tahun 2023 (Kementerian PUPR)","https://berita2600.wordpress.com/2023/10/02/pembukaan-pelatihan-pranata-komputer-kategori-keahlian-angkatan-viii-tahun-2023-kementerian-pupr/","NOVEMBER 14, 2023\nPenutupan Pelatihan Prakom Keahlian Angkatan VIII Tahun 2023 Bekerja Sama dengan BPSDM Kementerian PUPR\n\nPelatihan Fungsional Pranata Komputer Kategori Keahlian Angkatan VIII Tahun 2023 ini sudah berlangsung sejak tanggal 25 September 2023 dan berakhir pada acara penutupan pada Jumat (10/11) di Gedung Pandu Balai Pengembangan Kompetensi PUPR Wilayah V Yogyakarta. Penutupan dilakukan secara hybrid dimana peserta dan beberapa pejabat seperti Kepala Biro Kepegawaian, Organisasi, dan Tatalaksana sampai dengan Para Pejabat Administrator dan Pengawas di Kementerian PUPR hadir secara luring. Pusdiklat BPS diwakili oleh Dr Watekhi yang juga hadir secara luring, sedangkan Kepala Pusat Pengembangan Kompetensi Manajemen, Ir. Moeh. Adam, M.M. menutup acara ini secara daring dari Jakarta.\n\n“Transformasi digital di sektor pemerintahan berperan penting dalam mendukung Sistem Pemerintah Berbasis Elektronik. Dalam pelaksanaannya, menuntut sumber daya manusia dengan keahlian digital yang tinggi, terutama sumber daya manusia aparatur yaitu para Pejabat Fungsional Pranata Komputer. Kita ketahui bersama kemajuan teknologi informasi tentunya dapat menjadi jawaban terhadap berbagai permasalahan yang dihadapi pemerintah,” ujar Moeh. Adam dalam sambutan penutupannya.\n\nDiharapkan dengan selesainya pelatihan ini, peserta mampu mengenali dirinya sebagai pejabat fungsional dan mampu menerapkan tugas, peran, dan fungsi kejafungan dalam upaya mendukung kinerja unit organisasi dan dapat mengaplikasikan ilmu yang didapat sehingga bermanfaat bagi unit kerja dalam memenuhi sasaran strategis dan juga bagi individu sebagai pejabat fungsional.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CznXcU9RSwS/?igshid=MTc4MmM1YmI2Ng==\nhttps://m.facebook.com/story.php?story_fbid=pfbid02gL78R2RzgXr4x7FXLNmPDtJCNv3JWoVLURb8sXmRGNwYWbNd47qBUH959U4JVnqXl&id=100063672908214&mibextid=Nif5oz"
"OCTOBER 1, 2023","Upacara Peringatan Hari Kesaktian Pancasila","https://berita2600.wordpress.com/2023/10/01/upacara-peringatan-hari-kesaktian-pancasila/","NOVEMBER 13, 2023\nSosialisasi Beasiswa Pusbindiklatren Bappenas\n\nHalo sahabat pusdiklat BPS di seluruh Indonesia!\nMau kuliah lagi tapi masih bingung mau mendaftar beasiswa apa?\nTim Tugas Belajar berkolaborasi dengan Pengelola Beasiswa dari Pusbindiklatren Bappenas akan menyelenggarakan Webinar tentang “Sosialisasi Penawaran Program Beasiswa Pusbindiklatren Bappenas Tahun 2024 Tahap 1” secara daring pada:\n\nHari/Tanggal: Selasa, 14 November 2023\nWaktu: Pukul 13.00 WIB sd Selesai\nTautan: http://s.bps.go.id/SosialisasiBapenas2024Tahap1\n\nAyo ikut dan ramaikan Webinarnya, sehingga sahabat pusdiklat BPS tidak ketinggalan info tentang mekanisme dan tata cara pendaftaran beasiswanya!\nJangan lupa ajak teman-teman juga yaa!\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CzlANJtxFHH/?igshid=OGtwOHFvMmh4Ynh5\nhttps://www.facebook.com/100063672908214/posts/pfbid02HxoHD4ezuEJMJLdp4Dxf44KYR1d8nqY8VaG72Xwsug9jWDoFqbEEAdgKEi7AEHKWl/?mibextid=Nif5oz"
"SEPTEMBER 29, 2023","Company Profile Pusdiklat BPS 2022 (EN)","https://berita2600.wordpress.com/2023/09/29/company-profile-pusdiklat-bps-2022-en/","NOVEMBER 13, 2023\nSosialisasi Beasiswa Pusbindiklatren Bappenas\n\nHalo sahabat pusdiklat BPS di seluruh Indonesia!\nMau kuliah lagi tapi masih bingung mau mendaftar beasiswa apa?\nTim Tugas Belajar berkolaborasi dengan Pengelola Beasiswa dari Pusbindiklatren Bappenas akan menyelenggarakan Webinar tentang “Sosialisasi Penawaran Program Beasiswa Pusbindiklatren Bappenas Tahun 2024 Tahap 1” secara daring pada:\n\nHari/Tanggal: Selasa, 14 November 2023\nWaktu: Pukul 13.00 WIB sd Selesai\nTautan: http://s.bps.go.id/SosialisasiBapenas2024Tahap1\n\nAyo ikut dan ramaikan Webinarnya, sehingga sahabat pusdiklat BPS tidak ketinggalan info tentang mekanisme dan tata cara pendaftaran beasiswanya!\nJangan lupa ajak teman-teman juga yaa!\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CzlANJtxFHH/?igshid=OGtwOHFvMmh4Ynh5\nhttps://www.facebook.com/100063672908214/posts/pfbid02HxoHD4ezuEJMJLdp4Dxf44KYR1d8nqY8VaG72Xwsug9jWDoFqbEEAdgKEi7AEHKWl/?mibextid=Nif5oz"
"SEPTEMBER 29, 2023","Company Profile Pusdiklat BPS 2022 (EN)","https://berita2600.wordpress.com/2023/09/29/__trashed/","NOVEMBER 12, 2023\nApi Semangat Bela Negara pada Pelatihan Dasar CPNS BPS Golongan III Angkatan ke-92, 93, dan 94\n1 / 9\n\nPembelajaran Blended Learning pada Pelatihan Dasar (Latsar) CPNS BPS Golongan III Angkatan ke-92, 93, dan 94 Tahun 2023 telah memasuki tahap akhir. Setelah melewati masa Pembelajaran Jarak Jauh dan Habituasi di unit kerja, para peserta Latsar memulai tahap pembelajaran klasikal di Pusdiklat BPS pada Senin (06/11). Pembelajaran klasikal Latsar CPNS berlangsung selama 6 hari dan terdiri dari beberapa rangkaian kegiatan, antara lain pembinaan sikap perilaku, ceramah, pembelajaran agenda 2 dan 3, dan seminar laporan aktualisasi.\n\nTahapan pembelajaran klasikal diakhiri dengan Upacara Api Semangat Bela Negara (ASBN) pada Sabtu (11/11) malam. Kegiatan yang berlokasi di Bogor ini merupakan bagian dari pembelajaran Agenda Sikap Perilaku Bela Negara. Sejak pagi, kegiatan peserta diisi dengan berbagai permainan yang mengasah soft skill yang utamanya untuk membentuk karakter, sikap, dan perilaku peserta agar menjadi PNS yang profesional dan disiplin.\n\nAcara diakhiri dengan prosesi Penyalaan Api Semangat Bela Negara dan penciuman Bendera Merah Putih yang diawali oleh Pimpinan Acara, Kepala Bagian Umum Pusdiklat BPS, Watekhi. Prosesi Upacara Api Semangat Bela Negara berlangsung dengan khidmat.\n\nDalam tahapan pembelajaran klasikal ini, peserta dapat menerapkan semua pembelajaran yang telah dipelajari dari mulai MOOC sampai dengan puncak kegiatan yaitu Api Semangat Bela Negara. Harapannya dengan adanya pelatihan dasar ini, ilmu yang dipelajari peserta dapat diimplementasikan di dunia kerja dan menjadi semangat untuk lebih baik di masa depan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CzlznEFReoo/?igshid=MmY3eGx3OW16cWh1\nhttps://m.facebook.com/story.php?story_fbid=pfbid02Xn5EHGnYBjyvvBpfwzFRuuEwuStFz7vfdk3TzYxeGLqp3ST4VUXNf4y99AvgojXnl&id=100063672908214&mibextid=Nif5oz"
"SEPTEMBER 29, 2023","Innovation Award bagi Alumni Pelatihan","https://berita2600.wordpress.com/2023/09/29/innovation-award-bagi-alumni-pelatihan/","NOVEMBER 12, 2023\nApi Semangat Bela Negara pada Pelatihan Dasar CPNS BPS Golongan III Angkatan ke-92, 93, dan 94\n1 / 9\n\nPembelajaran Blended Learning pada Pelatihan Dasar (Latsar) CPNS BPS Golongan III Angkatan ke-92, 93, dan 94 Tahun 2023 telah memasuki tahap akhir. Setelah melewati masa Pembelajaran Jarak Jauh dan Habituasi di unit kerja, para peserta Latsar memulai tahap pembelajaran klasikal di Pusdiklat BPS pada Senin (06/11). Pembelajaran klasikal Latsar CPNS berlangsung selama 6 hari dan terdiri dari beberapa rangkaian kegiatan, antara lain pembinaan sikap perilaku, ceramah, pembelajaran agenda 2 dan 3, dan seminar laporan aktualisasi.\n\nTahapan pembelajaran klasikal diakhiri dengan Upacara Api Semangat Bela Negara (ASBN) pada Sabtu (11/11) malam. Kegiatan yang berlokasi di Bogor ini merupakan bagian dari pembelajaran Agenda Sikap Perilaku Bela Negara. Sejak pagi, kegiatan peserta diisi dengan berbagai permainan yang mengasah soft skill yang utamanya untuk membentuk karakter, sikap, dan perilaku peserta agar menjadi PNS yang profesional dan disiplin.\n\nAcara diakhiri dengan prosesi Penyalaan Api Semangat Bela Negara dan penciuman Bendera Merah Putih yang diawali oleh Pimpinan Acara, Kepala Bagian Umum Pusdiklat BPS, Watekhi. Prosesi Upacara Api Semangat Bela Negara berlangsung dengan khidmat.\n\nDalam tahapan pembelajaran klasikal ini, peserta dapat menerapkan semua pembelajaran yang telah dipelajari dari mulai MOOC sampai dengan puncak kegiatan yaitu Api Semangat Bela Negara. Harapannya dengan adanya pelatihan dasar ini, ilmu yang dipelajari peserta dapat diimplementasikan di dunia kerja dan menjadi semangat untuk lebih baik di masa depan.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CzlznEFReoo/?igshid=MmY3eGx3OW16cWh1\nhttps://m.facebook.com/story.php?story_fbid=pfbid02Xn5EHGnYBjyvvBpfwzFRuuEwuStFz7vfdk3TzYxeGLqp3ST4VUXNf4y99AvgojXnl&id=100063672908214&mibextid=Nif5oz"
"SEPTEMBER 27, 2023","Kemeriahan Puncak Acara Peringatan HSN 2023 Pusdiklat BPS","https://berita2600.wordpress.com/2023/09/27/kemeriahan-puncak-acara-peringatan-hsn-2023-pusdiklat-bps/","NOVEMBER 10, 2023\nMonitoring dan Evaluasi Tugas Belajar di Universitas Terbuka\n\nKetua Tim Tugas Belajar Pusdiklat BPS, Cepy Ramdhani bersama tim mengunjungi Universitas Terbuka (UT), Tangerang pada hari Jumat (10/11) dalam rangka monitoring dan evaluasi Tugas Belajar (TB) S1 BPS. Kedatangan tim disambut oleh Rahmat Budiman selaku Wakil Rektor IV Bidang Riset, Inovasi, Kerjasama dan Bisnis, Ace Rahman selaku Kepala Bidang Kerjasama, Nadia selaku Kepala Sekretariat Rektorat urusan hukum beserta Tim. “Secara umum, mahasiswa S1 yang dikirim TB oleh BPS mempunyai progress studi yang baik” Ujar Wakil Rektor dalam sambutannya.\n\nPusdiklat BPS dan UT mengawali diskusi dengan membahas monitoring progress semesteran 709 pegawai BPS yang sedang menempuh studi S1 di UT. Selain itu pembahasan dilanjutkan terkait teknis lainnya seperti finalisasi data mahasiswa S1 UT semester III, persiapan semester IV, dan membahas kendala yang dialami oleh mahasiswa selama proses pembelajaran di UT.\n\nDengan adanya program TB S1 UT ini diharapkan dapat mengakselerasi Misi BPS ke-4 yaitu membangun SDM yang unggul dan adaptif berlandaskan nilai profesionalisme, integritas dan amanah. Sehingga semua pegawai siap untuk menuju Jabatan Fungsional.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CzdqxQqR6LO/?igshid=MWg3dmg2ajNkNTExdQ==\nhttps://www.facebook.com/100063672908214/posts/pfbid02v1jY5dthwjdAhFqh6Ya6sVh7EeL8fDckUphrMQPwBds1GcZmEUnUYkyoTjs6Q5Nul/?mibextid=Nif5oz"
"SEPTEMBER 25, 2023","Pembukaan Pelatihan Admin Pengembangan Kompetensi Tahun 2023","https://berita2600.wordpress.com/2023/09/25/pembukaan-pelatihan-admin-pengembangan-kompetensi-tahun-2023/","NOVEMBER 10, 2023\nMonitoring dan Evaluasi Tugas Belajar di Universitas Terbuka\n\nKetua Tim Tugas Belajar Pusdiklat BPS, Cepy Ramdhani bersama tim mengunjungi Universitas Terbuka (UT), Tangerang pada hari Jumat (10/11) dalam rangka monitoring dan evaluasi Tugas Belajar (TB) S1 BPS. Kedatangan tim disambut oleh Rahmat Budiman selaku Wakil Rektor IV Bidang Riset, Inovasi, Kerjasama dan Bisnis, Ace Rahman selaku Kepala Bidang Kerjasama, Nadia selaku Kepala Sekretariat Rektorat urusan hukum beserta Tim. “Secara umum, mahasiswa S1 yang dikirim TB oleh BPS mempunyai progress studi yang baik” Ujar Wakil Rektor dalam sambutannya.\n\nPusdiklat BPS dan UT mengawali diskusi dengan membahas monitoring progress semesteran 709 pegawai BPS yang sedang menempuh studi S1 di UT. Selain itu pembahasan dilanjutkan terkait teknis lainnya seperti finalisasi data mahasiswa S1 UT semester III, persiapan semester IV, dan membahas kendala yang dialami oleh mahasiswa selama proses pembelajaran di UT.\n\nDengan adanya program TB S1 UT ini diharapkan dapat mengakselerasi Misi BPS ke-4 yaitu membangun SDM yang unggul dan adaptif berlandaskan nilai profesionalisme, integritas dan amanah. Sehingga semua pegawai siap untuk menuju Jabatan Fungsional.\n\n#PusdiklatBPS\n\nhttps://www.instagram.com/p/CzdqxQqR6LO/?igshid=MWg3dmg2ajNkNTExdQ==\nhttps://www.facebook.com/100063672908214/posts/pfbid02v1jY5dthwjdAhFqh6Ya6sVh7EeL8fDckUphrMQPwBds1GcZmEUnUYkyoTjs6Q5Nul/?mibextid=Nif5oz"
